sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"igualmente nocivos são os efeitos dos saltos altos sobre a coluna infantil , consistindo no aumento da curvatura da região lombar em decorrência da projeção para a frente do centro de gravidade corporal , o que pode gerar dores e , até mesmo , mudanças na posição da coluna .","['igualmente', 'nocivos', 'são', 'os', 'efeitos', 'dos', 'saltos', 'altos', 'sobre', 'a', 'coluna', 'infantil', ',', 'consistindo', 'no', 'aumento', 'da', 'curvatura', 'da', 'região', 'lombar', 'em', 'decorrência', 'da', 'projeção', 'para', 'a', 'frente', 'do', 'centro', 'de', 'gravidade', 'corporal', ',', 'o', 'que', 'pode', 'gerar', 'dores', 'e', ',', 'até', 'mesmo', ',', 'mudanças', 'na', 'posição', 'da', 'coluna', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,igualmente nocivos efeito salto alto coluna infantil consistir aumento curvatura região lombar decorrência projeção frente Centro gravidade corporal gerar dor mudança coluna,igual nociv efeit salt alt colun infantil consist aument curvat reg lomb decorr projeç frent centr grav corpor ger dor mudanç colun,32
§ 3º o disposto neste artigo aplica-se às ligações telefônicas e mensagens eletrônicas efetuadas ou encaminhadas por meio de serviço de telecomunicações que faça uso do código de acesso telefônico do consumidor para envio de anúncios publicitários,"['§', '3º', 'o', 'disposto', 'neste', 'artigo', 'aplica-se', 'às', 'ligações', 'telefônicas', 'e', 'mensagens', 'eletrônicas', 'efetuadas', 'ou', 'encaminhadas', 'por', 'meio', 'de', 'serviço', 'de', 'telecomunicações', 'que', 'faça', 'uso', 'do', 'código', 'de', 'acesso', 'telefônico', 'do', 'consumidor', 'para', 'envio', 'de', 'anúncios', 'publicitários']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,3º disposto artigo aplicar se ligação telefônico mensagem eletrônico efetuar encaminhar serviço telecomunicação fazer uso código acesso telefônico consumidor envio anúncio publicitário,3º dispost artig aplica-s lig telefôn mens eletrôn efetu encaminh serviç telecomunic faç uso códig acess telefôn consum envi anúnci publicit,33
"nesse contexto , a lei antidrogas ( lei nº 11.343 , de 23 de agosto de 2006 ) fixou algumas obrigações estatais direcionadas à prevenção do uso indevido e à reinserção social dos usuários de drogas .","['nesse', 'contexto', ',', 'a', 'lei', 'antidrogas', '(', 'lei', 'nº', '11.343', ',', 'de', '23', 'de', 'agosto', 'de', '2006', ')', 'fixou', 'algumas', 'obrigações', 'estatais', 'direcionadas', 'à', 'prevenção', 'do', 'uso', 'indevido', 'e', 'à', 'reinserção', 'social', 'dos', 'usuários', 'de', 'drogas', '.']","['O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0,0,0,0,0,0,contexto lei antidrogas Lei nº 11.343 23 agosto 2006 fixar obrigação estatal direcionar prevenção uso indever reinserção social usuário droga,context lei antidrog lei nº 11.343 23 agost 2006 fix obrig estatal direcion prevenç uso indev reinserç soc usu drog,34
"trata-se de proposição que visa a coibir abusos de poder , retirando do art . 26 da lei nº 6.815 , de 1980 , o seu caráter arbitrário , que , ao estipular as condições segundo as quais a entrada , permanência ou registro do estrangeiro em nosso país pode ser obstado , contempla a hipótese de “ inconveniência de sua presença no território nacional , a critério do ministério da justiça ” .","['trata-se', 'de', 'proposição', 'que', 'visa', 'a', 'coibir', 'abusos', 'de', 'poder', ',', 'retirando', 'do', 'art', '.', '26', 'da', 'lei', 'nº', '6.815', ',', 'de', '1980', ',', 'o', 'seu', 'caráter', 'arbitrário', ',', 'que', ',', 'ao', 'estipular', 'as', 'condições', 'segundo', 'as', 'quais', 'a', 'entrada', ',', 'permanência', 'ou', 'registro', 'do', 'estrangeiro', 'em', 'nosso', 'país', 'pode', 'ser', 'obstado', ',', 'contempla', 'a', 'hipótese', 'de', '“', 'inconveniência', 'de', 'sua', 'presença', 'no', 'território', 'nacional', ',', 'a', 'critério', 'do', 'ministério', 'da', 'justiça', '”', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O']",1,0,1,0,0,0,0,tratar se proposição visar coibir abuso retirar art 26 lei nº 6.815 1980 caráter arbitrário estipular condição entrada permanência registro estrangeiro país obstar contemplar hipótese inconveniência presença território nacional critério ministério justiça,trata-s propos vis coib abus retir art 26 lei nº 6.815 1980 carát arbitr estipul cond entr perman registr estrang país obst contempl hipótes inconveni presenç territóri nacion critéri minist justiç,35
"assim , este projeto apenas adianta-se , propondo solução já aventada e mapeada como uma necessidade pelo próprio governo federal .","['assim', ',', 'este', 'projeto', 'apenas', 'adianta-se', ',', 'propondo', 'solução', 'já', 'aventada', 'e', 'mapeada', 'como', 'uma', 'necessidade', 'pelo', 'próprio', 'governo', 'federal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O']",0,0,1,0,0,0,0,projeto adiantar se propor solução aventar mapear necessidade governo federal,projet adianta-s prop soluç avent mape necess govern feder,36
"não podemos mais aceitar que nossa juventude seja imolada , em favor de uns poucos e , nós parlamentares nada façamos .","['não', 'podemos', 'mais', 'aceitar', 'que', 'nossa', 'juventude', 'seja', 'imolada', ',', 'em', 'favor', 'de', 'uns', 'poucos', 'e', ',', 'nós', 'parlamentares', 'nada', 'façamos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O']",0,0,0,1,0,0,0,poder aceitar juventude ser imolar pouco parlamentar façamos,pod aceit juventud sej imol pouc parlament faç,37
o congresso nacional decreta : art . 1º esta lei veda a divulgação ou promoção de prestadores de serviços turísticos não devidamente cadastrados no ministério do turismo .,"['o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1º', 'esta', 'lei', 'veda', 'a', 'divulgação', 'ou', 'promoção', 'de', 'prestadores', 'de', 'serviços', 'turísticos', 'não', 'devidamente', 'cadastrados', 'no', 'ministério', 'do', 'turismo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O']",0,0,1,0,0,0,0,congresso nacional decretar art 1º lei vedar divulgação promoção prestador serviço turístico devidamente cadastrar ministério turismo,congress nacion decret art 1º lei ved divulg promoç prest serviç turís devid cadastr minist tur,38
"p l n .4 7 4 8 / 2 0 1 9 a p re s e n ta ç ã o : 2 8 / 0 8 / 2 0 1 9 1 6 : 0 1 3 também na linha de combater a reincidência , o núcleo judiciário da mulher , no distrito federal , tem estabelecido conversas reflexivas com condenados pela lei maria da penha , que abordam sistema de crenças , dependência afetiva , e auto responsabilidade .","['p', 'l', 'n', '.4', '7', '4', '8', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '8', '/', '0', '8', '/', '2', '0', '1', '9', '1', '6', ':', '0', '1', '3', 'também', 'na', 'linha', 'de', 'combater', 'a', 'reincidência', ',', 'o', 'núcleo', 'judiciário', 'da', 'mulher', ',', 'no', 'distrito', 'federal', ',', 'tem', 'estabelecido', 'conversas', 'reflexivas', 'com', 'condenados', 'pela', 'lei', 'maria', 'da', 'penha', ',', 'que', 'abordam', 'sistema', 'de', 'crenças', ',', 'dependência', 'afetiva', ',', 'e', 'auto', 'responsabilidade', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,1,0,0,p l n .4 7 4 8 2 0 1 9 p re s n ta ç ã 2 8 0 8 2 0 1 9 1 6 0 1 3 linha combater reincidência núcleo judiciário mulher distrito federal estabelecer conversa reflexivo condenar lei Maria Penha abordar crença dependência afetivo Auto responsabilidade,p l n .4 7 4 8 2 0 1 9 p re s n ta ç ã 2 8 0 8 2 0 1 9 1 6 0 1 3 linh combat reincid núcle judici mulh distrit feder estabelec convers reflex conden lei mar penh abord crenç depend afet aut respons,39
"amparado em tais argumento , esperamos contar com o decisivo apoio dos nobres pares para a aprovação dessa proposta legislativa .","['amparado', 'em', 'tais', 'argumento', ',', 'esperamos', 'contar', 'com', 'o', 'decisivo', 'apoio', 'dos', 'nobres', 'pares', 'para', 'a', 'aprovação', 'dessa', 'proposta', 'legislativa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,amparar argumento esperar contar decisivo nobre par aprovação proposta legislativo,ampar argument esper cont decis nobr par aprov propost legisl,40
foi o primeiro nissei e o único político a ser presidente da câmara municipal de são paulo e da assembléia legislativa do estado de são paulo .,"['foi', 'o', 'primeiro', 'nissei', 'e', 'o', 'único', 'político', 'a', 'ser', 'presidente', 'da', 'câmara', 'municipal', 'de', 'são', 'paulo', 'e', 'da', 'assembléia', 'legislativa', 'do', 'estado', 'de', 'são', 'paulo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'B-PESSOA', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O']",0,0,2,2,0,0,0,nissar único político presidente Câmara Municipal Paulo assembléia legislativo Paulo,niss únic polít presid câm municip paul assemblé legisl paul,41
"justificação diante do aumento da expectativa de vida do brasileiro e da necessidade de inclusão e de manutenção dos trabalhadores com 50 anos de idade ou mais no mercado de trabalho , a fim de que possam continuar contribuindo para a previdência social o suficiente para a percepção do benefício da aposentadoria , faz-se necessária a adoção de mecanismos que incentivem as empresas a contratar empregados mais experientes .","['justificação', 'diante', 'do', 'aumento', 'da', 'expectativa', 'de', 'vida', 'do', 'brasileiro', 'e', 'da', 'necessidade', 'de', 'inclusão', 'e', 'de', 'manutenção', 'dos', 'trabalhadores', 'com', '50', 'anos', 'de', 'idade', 'ou', 'mais', 'no', 'mercado', 'de', 'trabalho', ',', 'a', 'fim', 'de', 'que', 'possam', 'continuar', 'contribuindo', 'para', 'a', 'previdência', 'social', 'o', 'suficiente', 'para', 'a', 'percepção', 'do', 'benefício', 'da', 'aposentadoria', ',', 'faz-se', 'necessária', 'a', 'adoção', 'de', 'mecanismos', 'que', 'incentivem', 'as', 'empresas', 'a', 'contratar', 'empregados', 'mais', 'experientes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,1,0,0,justificação aumento expectativa vida brasileiro necessidade inclusão manutenção trabalhador 50 ano idade mercado trabalho poder continuar contribuir previdência social suficiente percepção benefício aposentadoria faz-se necessário adoção mecanismo incentivar empresa contratar empregado experiente,justific aument expect vid brasil necess inclus manutenç trabalh 50 ano idad merc trabalh poss continu contribu previd soc sufici percepç benefíci aposentad faz-s necessár adoç mecan incentiv empr contrat empreg experi,42
"silas câmara e vinícius carvalho ) dispõe sobre a atualização do valor dos ativos das concessionárias de transmissão de energia elétrica considerados não depreciados existentes em 31 de maio de 2000 o congresso nacional decreta : art . 1º o art . 15 da lei nº 12.783 , 11 de janeiro de 2013 , passa a vigorar acrescido do seguinte § 3º-a : “ art . 15","['silas', 'câmara', 'e', 'vinícius', 'carvalho', ')', 'dispõe', 'sobre', 'a', 'atualização', 'do', 'valor', 'dos', 'ativos', 'das', 'concessionárias', 'de', 'transmissão', 'de', 'energia', 'elétrica', 'considerados', 'não', 'depreciados', 'existentes', 'em', '31', 'de', 'maio', 'de', '2000', 'o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1º', 'o', 'art', '.', '15', 'da', 'lei', 'nº', '12.783', ',', '11', 'de', 'janeiro', 'de', '2013', ',', 'passa', 'a', 'vigorar', 'acrescido', 'do', 'seguinte', '§', '3º-a', ':', '“', 'art', '.', '15']","['B-PESSOA', 'I-PESSOA', 'O', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'I-DATA', 'I-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,1,0,2,0,0,0,silas Câmara vinícius Carvalho dispor atualização ativo concessionária transmissão energia elétrico considerar depreciar existente 31 maio 2000 congresso nacional decretar art 1º art 15 lei nº 12.783 11 janeiro 2013 passar vigorar acrescer seguinte 3º-a art 15,sil câm viníc carvalh dispõ atual ativ concessionár transmiss energ elétr consider depreci exist 31 mai 2000 congress nacion decret art 1º art 15 lei nº 12.783 11 jan 2013 pass vigor acresc seguint 3º- art 15,43
"p l n .4 7 2 2 / 2 0 1 9 a p re s e n ta ç ã o : 2 7 / 0 8 / 2 0 1 9 1 8 : 5 2 justificação o alto consumo de agrotóxicos é um problema continuamente enfrentado ao redor do mundo dadas as poucas garantias de não serem , de fato , danosos ao organismo humano .","['p', 'l', 'n', '.4', '7', '2', '2', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '7', '/', '0', '8', '/', '2', '0', '1', '9', '1', '8', ':', '5', '2', 'justificação', 'o', 'alto', 'consumo', 'de', 'agrotóxicos', 'é', 'um', 'problema', 'continuamente', 'enfrentado', 'ao', 'redor', 'do', 'mundo', 'dadas', 'as', 'poucas', 'garantias', 'de', 'não', 'serem', ',', 'de', 'fato', ',', 'danosos', 'ao', 'organismo', 'humano', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,p l n .4 7 2 2 2 0 1 9 p re s n ta ç ã 2 7 0 8 2 0 1 9 1 8 5 2 justificação alto consumo agrotóxico problema continuamente enfrentar redor mundo dar pouco garantia ser fato danoso organismo humano,p l n .4 7 2 2 2 0 1 9 p re s n ta ç ã 2 7 0 8 2 0 1 9 1 8 5 2 justific alt consum agrotóx problem continu enfrent redor mund dad pouc garant ser fat dan organ human,44
"justificação a lei nº 8.742 , de 7 de dezembro de 1993 , mais conhecida como lei orgânica da assistência social , prevê , em seu art . 20 , a concessão de benefício de prestação continuada no valor de um salário mínimo 2 para os idosos e as pessoas com deficiência que não tenham meios de prover a própria subsistência ou de tê-la provida por sua família .","['justificação', 'a', 'lei', 'nº', '8.742', ',', 'de', '7', 'de', 'dezembro', 'de', '1993', ',', 'mais', 'conhecida', 'como', 'lei', 'orgânica', 'da', 'assistência', 'social', ',', 'prevê', ',', 'em', 'seu', 'art', '.', '20', ',', 'a', 'concessão', 'de', 'benefício', 'de', 'prestação', 'continuada', 'no', 'valor', 'de', 'um', 'salário', 'mínimo', '2', 'para', 'os', 'idosos', 'e', 'as', 'pessoas', 'com', 'deficiência', 'que', 'não', 'tenham', 'meios', 'de', 'prover', 'a', 'própria', 'subsistência', 'ou', 'de', 'tê-la', 'provida', 'por', 'sua', 'família', '.']","['O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0,0,0,0,0,0,justificação lei nº 8.742 7 dezembro 1993 lei orgânica assistência social prever art 20 concessão benefício prestação continuar salário mínimo 2 idoso pessoa deficiência ter meio prover próprio subsistência tê-la provir família,justific lei nº 8.742 7 dezembr 1993 lei orgân assist soc prev art 20 concess benefíci prest continu salári mín 2 idos pesso defici tenh mei prov própr subsist tê-l prov famíl,45
( nr ) art . 13 - b .,"['(', 'nr', ')', 'art', '.', '13', '-', 'b', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,nr art 13 b,nr art 13 b,46
"na áustria , há vedação ao encaixe de inserções publicitárias em programas infantis nos canais de tv por assinatura , mesmo aquelas não direcionadas para crianças .","['na', 'áustria', ',', 'há', 'vedação', 'ao', 'encaixe', 'de', 'inserções', 'publicitárias', 'em', 'programas', 'infantis', 'nos', 'canais', 'de', 'tv', 'por', 'assinatura', ',', 'mesmo', 'aquelas', 'não', 'direcionadas', 'para', 'crianças', '.']","['O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,1,0,áustria haver vedação encaixe inserção publicitário programa infantil canal tv assinatura direcionar criança,áustr há ved encaix inserç publicitár program infantil canal tv assinat direcion crianç,47
"p l n .4 4 1 5 / 2 0 1 9 a p re s e n ta ç ã o : 1 3 / 0 8 / 2 0 1 9 1 7 : 3 5 câmara dos deputados em vista desses argumentos , contamos com o apoio dos nobres pares , para a aprovação deste projeto de lei .","['p', 'l', 'n', '.4', '4', '1', '5', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '1', '3', '/', '0', '8', '/', '2', '0', '1', '9', '1', '7', ':', '3', '5', 'câmara', 'dos', 'deputados', 'em', 'vista', 'desses', 'argumentos', ',', 'contamos', 'com', 'o', 'apoio', 'dos', 'nobres', 'pares', ',', 'para', 'a', 'aprovação', 'deste', 'projeto', 'de', 'lei', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,p l n .4 4 1 5 2 0 1 9 p re s n ta ç ã 1 3 0 8 2 0 1 9 1 7 3 5 câmara deputado vista de esse argumento contar nobre par aprovação projeto lei,p l n .4 4 1 5 2 0 1 9 p re s n ta ç ã 1 3 0 8 2 0 1 9 1 7 3 5 câm deput vist dess argument cont nobr par aprov projet lei,48
