sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"nesse contexto , a lei antidrogas ( lei nº 11.343 , de 23 de agosto de 2006 ) fixou algumas obrigações estatais direcionadas à prevenção do uso indevido e à reinserção social dos usuários de drogas .","['nesse', 'contexto', ',', 'a', 'lei', 'antidrogas', '(', 'lei', 'nº', '11.343', ',', 'de', '23', 'de', 'agosto', 'de', '2006', ')', 'fixou', 'algumas', 'obrigações', 'estatais', 'direcionadas', 'à', 'prevenção', 'do', 'uso', 'indevido', 'e', 'à', 'reinserção', 'social', 'dos', 'usuários', 'de', 'drogas', '.']","['O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0,0,0,0,0,0,contexto lei antidrogas Lei nº 11.343 23 agosto 2006 fixar obrigação estatal direcionar prevenção uso indever reinserção social usuário droga,context lei antidrog lei nº 11.343 23 agost 2006 fix obrig estatal direcion prevenç uso indev reinserç soc usu drog,29
"assim , este projeto apenas adianta-se , propondo solução já aventada e mapeada como uma necessidade pelo próprio governo federal .","['assim', ',', 'este', 'projeto', 'apenas', 'adianta-se', ',', 'propondo', 'solução', 'já', 'aventada', 'e', 'mapeada', 'como', 'uma', 'necessidade', 'pelo', 'próprio', 'governo', 'federal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O']",0,0,1,0,0,0,0,projeto adiantar se propor solução aventar mapear necessidade governo federal,projet adianta-s prop soluç avent mape necess govern feder,30
art . 3 ° esta lei entra em vigor na data de sua publicação .,"['art', '.', '3', '°', 'esta', 'lei', 'entra', 'em', 'vigor', 'na', 'data', 'de', 'sua', 'publicação', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,art 3 ° lei entrar vigor data publicação,art 3 ° lei entr vig dat public,31
o congresso nacional decreta : art . 1º esta lei veda a divulgação ou promoção de prestadores de serviços turísticos não devidamente cadastrados no ministério do turismo .,"['o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1º', 'esta', 'lei', 'veda', 'a', 'divulgação', 'ou', 'promoção', 'de', 'prestadores', 'de', 'serviços', 'turísticos', 'não', 'devidamente', 'cadastrados', 'no', 'ministério', 'do', 'turismo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O']",0,0,1,0,0,0,0,congresso nacional decretar art 1º lei vedar divulgação promoção prestador serviço turístico devidamente cadastrar ministério turismo,congress nacion decret art 1º lei ved divulg promoç prest serviç turís devid cadastr minist tur,32
"dada a inequívoca importância da matéria , esperamos poder contar com o apoio dos nossos ilustres pares nessa casa para sua célere aprovação .","['dada', 'a', 'inequívoca', 'importância', 'da', 'matéria', ',', 'esperamos', 'poder', 'contar', 'com', 'o', 'apoio', 'dos', 'nossos', 'ilustres', 'pares', 'nessa', 'casa', 'para', 'sua', 'célere', 'aprovação', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,dar inequívoco importância matéria esperar contar ilustr par casa célere aprovação,dad inequívoc import matér esper cont ilustr par cas cél aprov,33
"não obstante o marco representado pela lei maria da penha , a triste realidade é que a história de violência doméstica sofrida por maria da penha ainda se repete diariamente em milhares de lares brasileiros .","['não', 'obstante', 'o', 'marco', 'representado', 'pela', 'lei', 'maria', 'da', 'penha', ',', 'a', 'triste', 'realidade', 'é', 'que', 'a', 'história', 'de', 'violência', 'doméstica', 'sofrida', 'por', 'maria', 'da', 'penha', 'ainda', 'se', 'repete', 'diariamente', 'em', 'milhares', 'de', 'lares', 'brasileiros', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,1,0,0,0,obstante marco representar lei Maria Penha triste realidade história violência doméstico sofrer Maria penha repetir diariamente milhar lar brasileiro,obst marc represent lei mar penh trist real histór viol domést sofr mar penh repet di milh lar brasil,34
"amparado em tais argumento , esperamos contar com o decisivo apoio dos nobres pares para a aprovação dessa proposta legislativa .","['amparado', 'em', 'tais', 'argumento', ',', 'esperamos', 'contar', 'com', 'o', 'decisivo', 'apoio', 'dos', 'nobres', 'pares', 'para', 'a', 'aprovação', 'dessa', 'proposta', 'legislativa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,amparar argumento esperar contar decisivo nobre par aprovação proposta legislativo,ampar argument esper cont decis nobr par aprov propost legisl,35
foi o primeiro nissei e o único político a ser presidente da câmara municipal de são paulo e da assembléia legislativa do estado de são paulo .,"['foi', 'o', 'primeiro', 'nissei', 'e', 'o', 'único', 'político', 'a', 'ser', 'presidente', 'da', 'câmara', 'municipal', 'de', 'são', 'paulo', 'e', 'da', 'assembléia', 'legislativa', 'do', 'estado', 'de', 'são', 'paulo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'B-PESSOA', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O']",0,0,2,2,0,0,0,nissar único político presidente Câmara Municipal Paulo assembléia legislativo Paulo,niss únic polít presid câm municip paul assemblé legisl paul,36
"justificação diante do aumento da expectativa de vida do brasileiro e da necessidade de inclusão e de manutenção dos trabalhadores com 50 anos de idade ou mais no mercado de trabalho , a fim de que possam continuar contribuindo para a previdência social o suficiente para a percepção do benefício da aposentadoria , faz-se necessária a adoção de mecanismos que incentivem as empresas a contratar empregados mais experientes .","['justificação', 'diante', 'do', 'aumento', 'da', 'expectativa', 'de', 'vida', 'do', 'brasileiro', 'e', 'da', 'necessidade', 'de', 'inclusão', 'e', 'de', 'manutenção', 'dos', 'trabalhadores', 'com', '50', 'anos', 'de', 'idade', 'ou', 'mais', 'no', 'mercado', 'de', 'trabalho', ',', 'a', 'fim', 'de', 'que', 'possam', 'continuar', 'contribuindo', 'para', 'a', 'previdência', 'social', 'o', 'suficiente', 'para', 'a', 'percepção', 'do', 'benefício', 'da', 'aposentadoria', ',', 'faz-se', 'necessária', 'a', 'adoção', 'de', 'mecanismos', 'que', 'incentivem', 'as', 'empresas', 'a', 'contratar', 'empregados', 'mais', 'experientes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,1,0,0,justificação aumento expectativa vida brasileiro necessidade inclusão manutenção trabalhador 50 ano idade mercado trabalho poder continuar contribuir previdência social suficiente percepção benefício aposentadoria faz-se necessário adoção mecanismo incentivar empresa contratar empregado experiente,justific aument expect vid brasil necess inclus manutenç trabalh 50 ano idad merc trabalh poss continu contribu previd soc sufici percepç benefíci aposentad faz-s necessár adoç mecan incentiv empr contrat empreg experi,37
"silas câmara e vinícius carvalho ) dispõe sobre a atualização do valor dos ativos das concessionárias de transmissão de energia elétrica considerados não depreciados existentes em 31 de maio de 2000 o congresso nacional decreta : art . 1º o art . 15 da lei nº 12.783 , 11 de janeiro de 2013 , passa a vigorar acrescido do seguinte § 3º-a : “ art . 15","['silas', 'câmara', 'e', 'vinícius', 'carvalho', ')', 'dispõe', 'sobre', 'a', 'atualização', 'do', 'valor', 'dos', 'ativos', 'das', 'concessionárias', 'de', 'transmissão', 'de', 'energia', 'elétrica', 'considerados', 'não', 'depreciados', 'existentes', 'em', '31', 'de', 'maio', 'de', '2000', 'o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1º', 'o', 'art', '.', '15', 'da', 'lei', 'nº', '12.783', ',', '11', 'de', 'janeiro', 'de', '2013', ',', 'passa', 'a', 'vigorar', 'acrescido', 'do', 'seguinte', '§', '3º-a', ':', '“', 'art', '.', '15']","['B-PESSOA', 'I-PESSOA', 'O', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'I-DATA', 'I-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,1,0,2,0,0,0,silas Câmara vinícius Carvalho dispor atualização ativo concessionária transmissão energia elétrico considerar depreciar existente 31 maio 2000 congresso nacional decretar art 1º art 15 lei nº 12.783 11 janeiro 2013 passar vigorar acrescer seguinte 3º-a art 15,sil câm viníc carvalh dispõ atual ativ concessionár transmiss energ elétr consider depreci exist 31 mai 2000 congress nacion decret art 1º art 15 lei nº 12.783 11 jan 2013 pass vigor acresc seguint 3º- art 15,38
( nr ) art . 13 - b .,"['(', 'nr', ')', 'art', '.', '13', '-', 'b', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,nr art 13 b,nr art 13 b,39
"na áustria , há vedação ao encaixe de inserções publicitárias em programas infantis nos canais de tv por assinatura , mesmo aquelas não direcionadas para crianças .","['na', 'áustria', ',', 'há', 'vedação', 'ao', 'encaixe', 'de', 'inserções', 'publicitárias', 'em', 'programas', 'infantis', 'nos', 'canais', 'de', 'tv', 'por', 'assinatura', ',', 'mesmo', 'aquelas', 'não', 'direcionadas', 'para', 'crianças', '.']","['O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,1,0,áustria haver vedação encaixe inserção publicitário programa infantil canal tv assinatura direcionar criança,áustr há ved encaix inserç publicitár program infantil canal tv assinat direcion crianç,40
"p l n .4 4 1 5 / 2 0 1 9 a p re s e n ta ç ã o : 1 3 / 0 8 / 2 0 1 9 1 7 : 3 5 câmara dos deputados em vista desses argumentos , contamos com o apoio dos nobres pares , para a aprovação deste projeto de lei .","['p', 'l', 'n', '.4', '4', '1', '5', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '1', '3', '/', '0', '8', '/', '2', '0', '1', '9', '1', '7', ':', '3', '5', 'câmara', 'dos', 'deputados', 'em', 'vista', 'desses', 'argumentos', ',', 'contamos', 'com', 'o', 'apoio', 'dos', 'nobres', 'pares', ',', 'para', 'a', 'aprovação', 'deste', 'projeto', 'de', 'lei', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,p l n .4 4 1 5 2 0 1 9 p re s n ta ç ã 1 3 0 8 2 0 1 9 1 7 3 5 câmara deputado vista de esse argumento contar nobre par aprovação projeto lei,p l n .4 4 1 5 2 0 1 9 p re s n ta ç ã 1 3 0 8 2 0 1 9 1 7 3 5 câm deput vist dess argument cont nobr par aprov projet lei,41
( nr ) “ art . 22,"['(', 'nr', ')', '“', 'art', '.', '22']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,nr art 22,nr art 22,42
"no litoral , por exemplo , está a região mais chuvosa da bacia , podendo atingir índices pluviométricos superiores a 1.000 mm anuais .","['no', 'litoral', ',', 'por', 'exemplo', ',', 'está', 'a', 'região', 'mais', 'chuvosa', 'da', 'bacia', ',', 'podendo', 'atingir', 'índices', 'pluviométricos', 'superiores', 'a', '1.000', 'mm', 'anuais', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,litoral região chuvoso bacia poder atingir índice pluviométrico alto 1.000 mm anual,litor reg chuv bac pod ating índic pluviométr superi 1.000 mm anual,43
"cabe observar que muitos são os municípios que decretaram situação de emergência , bem como estado de calamidade pública , isto em virtude das enchentes provocadas pelos excessos de chuvas , trazendo assim endemias e epidemias animal e humana à população local .","['cabe', 'observar', 'que', 'muitos', 'são', 'os', 'municípios', 'que', 'decretaram', 'situação', 'de', 'emergência', ',', 'bem', 'como', 'estado', 'de', 'calamidade', 'pública', ',', 'isto', 'em', 'virtude', 'das', 'enchentes', 'provocadas', 'pelos', 'excessos', 'de', 'chuvas', ',', 'trazendo', 'assim', 'endemias', 'e', 'epidemias', 'animal', 'e', 'humana', 'à', 'população', 'local', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,caber observar município decretar situação emergência calamidade público virtude enchente provocar excesso chuva trazer endemia epidemia animal humano população,cab observ municípi decret situ emerg calam públic virtud ench provoc excess chuv traz endem epidem animal human popul,44
"atualmente , o diploma de regência é a lei nº 6.001 , de 19 de dezembro de 1973 , denominada estatuto do índio , juntamente com sua regulamentação , o decreto nº 1.775 , de 8 de janeiro de 1996 .","['atualmente', ',', 'o', 'diploma', 'de', 'regência', 'é', 'a', 'lei', 'nº', '6.001', ',', 'de', '19', 'de', 'dezembro', 'de', '1973', ',', 'denominada', 'estatuto', 'do', 'índio', ',', 'juntamente', 'com', 'sua', 'regulamentação', ',', 'o', 'decreto', 'nº', '1.775', ',', 'de', '8', 'de', 'janeiro', 'de', '1996', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O']",3,0,0,0,0,0,0,atualmente diploma regência lei nº 6.001 19 dezembro 1973 denominar estatuto índio juntamente regulamentação decreto nº 1.775 8 janeiro 1996,atual diplom reg lei nº 6.001 19 dezembr 1973 denomin estatut índi junt regulament decret nº 1.775 8 jan 1996,45
"v – ter atuado como organização criminosa , possuir vínculo com organização ou facção criminosa ou ter se beneficiado de atividades criminosas . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ” .","['v', '–', 'ter', 'atuado', 'como', 'organização', 'criminosa', ',', 'possuir', 'vínculo', 'com', 'organização', 'ou', 'facção', 'criminosa', 'ou', 'ter', 'se', 'beneficiado', 'de', 'atividades', 'criminosas', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '”', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,v atuar organização criminoso possuir vínculo organização facção criminoso beneficiar atividade criminoso,v atu organiz crimin possu víncul organiz facç crimin benefici ativ crimin,46
"por estes motivos , peço o apoio de meus ilustres pares ao projeto de lei que apresento , visando evitar os efeitos negativos da proibição dessa prática agrícola secular nos municípios da área de atuação da sudene .","['por', 'estes', 'motivos', ',', 'peço', 'o', 'apoio', 'de', 'meus', 'ilustres', 'pares', 'ao', 'projeto', 'de', 'lei', 'que', 'apresento', ',', 'visando', 'evitar', 'os', 'efeitos', 'negativos', 'da', 'proibição', 'dessa', 'prática', 'agrícola', 'secular', 'nos', 'municípios', 'da', 'área', 'de', 'atuação', 'da', 'sudene', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'O']",0,0,1,0,0,0,0,motivo peçer ilustr par projeto lei apresentar visar evitar efeito negativo proibição prática agrícola secular município atuação sudene,motiv peç ilustr par projet lei apresent vis evit efeit nega proib prát agrícol secul municípi atu suden,47
"em um grande número de casos torna-se necessário o uso de medicação com potencial para reduzir um pouco o tamanho da próstata , e outros medicamentos que abrem o canal da uretra .","['em', 'um', 'grande', 'número', 'de', 'casos', 'torna-se', 'necessário', 'o', 'uso', 'de', 'medicação', 'com', 'potencial', 'para', 'reduzir', 'um', 'pouco', 'o', 'tamanho', 'da', 'próstata', ',', 'e', 'outros', 'medicamentos', 'que', 'abrem', 'o', 'canal', 'da', 'uretra', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,caso tornar se necessário uso medicação potencial reduzir tamanho próstata medicamento abrir canal uretra,cas torna-s necess uso medic potenc reduz tamanh próstat medic abr canal uretr,48
"sala das sessões , em de de 2016 deputada tia eron 2016 - 18531 . docx","['sala', 'das', 'sessões', ',', 'em', 'de', 'de', '2016', 'deputada', 'tia', 'eron', '2016', '-', '18531', '.', 'docx']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O']",0,1,0,2,0,0,0,sala sessão 2016 deputada tia eron 2016 18531 docx,sal sess 2016 deput tia eron 2016 18531 docx,49
o poder executivo federal poderá adotar definições e características complementares às contidas no presente artigo .,"['o', 'poder', 'executivo', 'federal', 'poderá', 'adotar', 'definições', 'e', 'características', 'complementares', 'às', 'contidas', 'no', 'presente', 'artigo', '.']","['O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,executivo federal adotar definição característica complementar contir presente artigo,execu feder adot defin caracterís complement cont pres artig,50
"o objetivo precípuo da regularização fundiária mais expedita e direcionada à amazônia , como apregoa o programa terra legal , é contribuir para a desconcentração fundiária do território e a democratização do acesso à terra .","['o', 'objetivo', 'precípuo', 'da', 'regularização', 'fundiária', 'mais', 'expedita', 'e', 'direcionada', 'à', 'amazônia', ',', 'como', 'apregoa', 'o', 'programa', 'terra', 'legal', ',', 'é', 'contribuir', 'para', 'a', 'desconcentração', 'fundiária', 'do', 'território', 'e', 'a', 'democratização', 'do', 'acesso', 'à', 'terra', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,1,1,0,objetivo precípuo regularização fundiário expedito direcionar amazônia apregoar programa terra legal contribuir desconcentração fundiário território democratização acesso terra,obje precípu regular fundiár expedit direcion amazôn aprego program terr legal contribu desconcentr fundiár territóri democr acess terr,51
